Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Delhi,01/2/18,27.1,11,18.4,26.9,11,18.4,10.2,62.9,0,0,0,,0,0,27.4,13,279.4,1014.4,6.2,2.3,195.2,16.7,7,,7:09:28 AM,6:00:12 PM,0.52,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,02/2/18,25.9,11,17.9,25.9,11,17.9,11.4,69.2,0,0,0,,0,0,22,14.8,287.3,1012.7,2.5,2,196.4,17,7,,7:08:54 AM,6:01:02 PM,0.56,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,03/2/18,24.2,11,16.9,24.2,11,16.9,7.5,58.2,0,0,0,,0,0,24.5,14.8,301,1015.2,11.5,2.4,201.6,17.4,7,,7:08:20 AM,6:01:50 PM,0.59,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,04/2/18,23.4,8,15.1,23.4,7.4,15,6.2,60,0,0,0,,0,0,27.4,18.4,287.2,1015.8,0,2.4,206.7,17.8,8,,7:07:44 AM,6:02:39 PM,0.62,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,05/2/18,21.5,8,14.8,21.5,7.9,14.7,4.8,55.8,0,0,0,,0,0,18.7,14.8,282.4,1017.9,46.4,1.7,181.6,15.5,7,,7:07:06 AM,6:03:27 PM,0.65,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,06/2/18,22.1,11,16.1,22.1,11,16.1,6,54.7,0,0,0,,0,0,28.8,18.4,305.3,1017.9,76.7,2.2,146.5,12.6,6,,7:06:28 AM,6:04:15 PM,0.69,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,VIDP,42139099999,42181099999"
Delhi,07/2/18,23.6,7,15,23.6,5.2,14.8,5.5,58.1,0,0,0,,0,0,29.2,20.4,278.6,1014.8,17.2,2.3,215.1,18.6,8,,7:05:48 AM,6:05:03 PM,0.75,Clear,☀️,Clear conditions throughout the day.,"42182099999,VIDP,42139099999,42181099999"
Delhi,08/2/18,23,6.7,14.7,23,5.1,14.7,5.8,60.5,0,0,0,,0,0,23,13,297.8,1013.9,15.2,2,209.7,18.2,8,,7:05:06 AM,6:05:50 PM,0.75,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,09/2/18,24,8,15.4,24,7.4,15.3,6.3,60,0,0,0,,0,0,25.9,14.8,292.2,1013.9,1.1,2,213.6,18.5,8,,7:04:24 AM,6:06:37 PM,0.78,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,10/2/18,25,8,16.3,25,8,16.3,5.4,54.9,0,0,0,,0,0,20.9,13,15.9,1016.1,20.9,2.2,202.7,17.6,7,,7:03:40 AM,6:07:24 PM,0.82,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/2/18,25,10.2,18.1,25,10.2,18.1,6,49.2,0,0,0,,0,0,24.1,70.4,130.6,1015.5,59.3,2.4,142.1,12.4,6,,7:02:55 AM,6:08:10 PM,0.85,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/2/18,21,13.8,16.5,21,13.8,16.5,11.1,71.6,0,0,0,,0,0,37.8,18.4,114.1,1017.6,60,3,120.1,10.3,4,,7:02:09 AM,6:08:55 PM,0.88,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/2/18,23.1,10.7,16.6,23.1,10.7,16.6,12,75.9,0,0,0,,0,0,23,16.6,306.5,1022.1,6.4,2.9,186.9,16.1,7,,7:01:21 AM,6:09:41 PM,0.91,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/2/18,22.6,8,15.8,22.6,6.4,15.7,8.5,65.8,0,0,0,,0,0,39.6,23.2,286.8,1022.1,10,2.6,217,18.8,8,,7:00:33 AM,6:10:26 PM,0.95,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/2/18,24,10,16.8,24,8.2,16.7,10.2,67.7,0,0,0,,0,0,38.5,22.6,280.3,1019.8,22,2.5,214.3,18.6,8,,6:59:43 AM,6:11:11 PM,0.98,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/2/18,24.2,9,17.5,24.2,7.9,17.4,11.8,72.1,0,0,0,,0,0,31.3,18.4,280.2,1018.2,0,2.3,217.2,18.8,8,,6:58:53 AM,6:11:55 PM,0,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/2/18,26,12,18.4,26,12,18.4,11.7,68.5,0,0,0,,0,0,33.8,18.4,278,1013.2,4.9,2.4,216.4,18.7,8,,6:58:01 AM,6:12:39 PM,0.05,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/2/18,25.6,12,18.3,25.6,12,18.3,9.7,63.7,0,0,0,,0,0,23.8,16.6,286.7,1012.3,4,2.4,223.3,19.3,8,,6:57:09 AM,6:13:22 PM,0.08,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/2/18,27,11,18.6,26.6,11,18.5,8.8,57.4,0,0,0,,0,0,19.8,17.3,270.6,1013.8,30.3,2.7,222,19.2,8,,6:56:15 AM,6:14:05 PM,0.12,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/2/18,28.1,11.8,19.7,27.1,11.8,19.5,10.3,59.3,0,0,0,,0,0,23.4,16.6,286.3,1013.3,9.9,2.5,226.4,19.7,8,,6:55:20 AM,6:14:48 PM,0.16,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,21/2/18,31.1,14.1,22.5,29.6,14.1,22.1,11.2,54.3,0,0,0,,0,0,19.1,11.2,283,1011,20.7,2.8,217.2,18.7,8,,6:54:25 AM,6:15:30 PM,0.19,Partially cloudy,⛅,Partly cloudy throughout the day.,##########
Delhi,22/2/18,31.6,15.3,22.9,30.2,15.3,22.6,13.6,60.8,0,0,0,,0,0,18.4,14.8,306,1010.2,17.7,2.3,224.4,19.4,8,,6:53:28 AM,6:16:11 PM,0.23,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/2/18,31,16.8,23.9,29.8,16.8,23.6,14.1,58.2,0,0,0,,0,0,16.9,11.2,347.9,1010.3,31.5,2.6,195.4,17.1,7,,6:52:31 AM,6:16:53 PM,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/2/18,31.2,18.2,24.7,32,18.2,24.7,15.2,57.3,0,0,0,,0,0,31.7,14.8,112.1,1012.1,51.6,2.6,209.3,18.1,8,,6:51:33 AM,6:17:34 PM,0.3,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,25/2/18,28.1,18.5,23.1,27.9,18.5,23,14.5,60.3,0,0,0,,0,0,27.7,18.4,305.1,1015.5,25.4,2.6,228.6,19.8,8,,6:50:34 AM,6:18:14 PM,0.33,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/2/18,27.6,14,20.8,27.4,14,20.8,13.4,65.6,0,0,0,,0,0,38.9,23.5,283.7,1013.6,0.3,2.9,237.1,20.6,8,,6:49:35 AM,6:18:55 PM,0.37,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/2/18,30,15,22.5,29.7,15,22.5,14.8,63.9,0,0,0,,0,0,30.2,22.4,281,1013,10.1,2.7,225.4,19.5,8,,6:48:34 AM,6:19:34 PM,0.4,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/2/18,30.1,16.8,23.2,29.6,16.8,23.2,15.9,66.8,0,0,0,,0,0,25.9,14.8,295,1013.1,23.2,2.4,211.7,18.4,8,,6:47:33 AM,6:20:14 PM,0.44,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,01/3/18,29.5,16.2,22.9,28.8,16.2,22.7,13.7,59.7,0,0,0,,0,0,23.8,14.8,313,1011.5,33.4,2.5,192.4,16.5,7,,6:46:31 AM,6:20:53 PM,0.47,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,02/3/18,31,16.5,23.5,29.9,16.5,23.3,13.6,57.4,0,0,0,,0,0,27.7,18.4,303.3,1009.9,12,2.7,229.2,19.8,8,,6:45:29 AM,6:21:32 PM,0.5,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,03/3/18,33,17,24.5,32.3,17,24.2,13.7,55.4,0,0,0,,0,0,36,14.8,294.1,1007.7,26.5,2.8,211,18.3,8,,6:44:25 AM,6:22:10 PM,0.54,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,04/3/18,29.9,18.3,23.1,28.9,18.3,22.9,12.7,55.1,0,0,0,,0,0,33.5,22.3,300.7,1009.2,47.9,3,217.5,18.8,8,,6:43:22 AM,6:22:48 PM,0.57,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,05/3/18,28.7,15,21.9,27.5,15,21.7,12.1,58,0,0,0,,0,0,29.2,22.3,291,1013,3.9,3,244.5,21.2,8,,6:42:17 AM,6:23:26 PM,0.6,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,06/3/18,29,14,21,27.7,14,20.8,11.6,58.8,0,0,0,,0,0,38.9,28.2,277.3,1013.9,8.8,2.8,249.5,21.5,9,,6:41:12 AM,6:24:03 PM,0.64,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,07/3/18,29.5,14,21.6,28,14,21.4,11.3,56.1,0,0,0,,0,0,34.6,22.3,282.3,1012.8,0.4,2.9,256.3,22.2,9,,6:40:07 AM,6:24:40 PM,0.67,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,08/3/18,32,15,23.5,30.3,15,23,11.8,52.6,0,0,0,,0,0,15.1,13.7,262.3,1013.6,2.6,2.9,252.2,21.7,9,,6:39:01 AM,6:25:17 PM,0.7,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,09/3/18,32,16.1,24.3,30.1,16.1,23.8,12.6,52.9,0,0,0,,0,0,27.4,16.6,307.3,1013.7,0,3.2,249.1,21.4,9,,6:37:55 AM,6:25:54 PM,0.75,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/3/18,32,15,24.1,30.2,15,23.6,12,52,0,0,0,,0,0,32.8,21.4,288,1012.7,6.1,3.4,256.4,22.3,9,,6:36:48 AM,6:26:30 PM,0.77,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/3/18,32,16,23.9,30.6,16,23.5,13.1,55.6,0,0,0,,0,0,27,16.6,276.3,1011.9,0,2.8,259,22.4,9,,6:35:41 AM,6:27:06 PM,0.8,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/3/18,34.2,17,25,32.3,17,24.5,12.4,51.2,0,0,0,,0,0,28.4,20.5,277.2,1011.6,0,3.1,259.2,22.4,9,,6:34:34 AM,6:27:41 PM,0.83,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/3/18,36.1,16,26.5,33.8,16,25.7,11,45.8,0,0,0,,0,0,25.2,18.4,260.9,1010,0,3.2,261.6,22.6,9,,6:33:26 AM,6:28:17 PM,0.86,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/3/18,34,19.4,26.7,32.1,19.4,25.9,9.3,36.4,0,0,0,,0,0,19.1,14.8,245.2,1008.1,12.3,3.7,261.6,22.5,9,,6:32:18 AM,6:28:52 PM,0.89,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/3/18,32,19,25.6,30.5,19,25.2,11.8,44.5,0,0,0,,0,0,33.5,25,294.6,1008.4,25.5,3.2,236.9,20.6,8,,6:31:09 AM,6:29:27 PM,0.93,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/3/18,31.1,18,24.6,30,18,24.3,12.6,50.6,0,0,0,,0,0,29.9,18.4,299.8,1009.7,29.1,3,255.6,22.2,9,,6:30:00 AM,6:30:02 PM,0.96,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/3/18,31,16,23.6,29.3,16,23.2,9.7,45.3,0,0,0,,0,0,34.9,24.1,293.1,1011,0,3.7,273.4,23.6,9,,6:28:51 AM,6:30:37 PM,0,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/3/18,32,15.5,24.3,29.8,15.5,23.7,9,42.3,0,0,0,,0,0,33.5,20.5,292.7,1012.2,1.7,3.6,277.1,24,9,,6:27:42 AM,6:31:11 PM,0.03,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/3/18,34.3,16.8,25.7,32.1,16.8,25,10.2,41.9,0,0,0,,0,0,31.3,16.6,274.7,1013.6,19.4,3.1,259.5,22.4,9,,6:26:33 AM,6:31:45 PM,0.06,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/3/18,35.1,18,26.9,33.1,18,26.1,10.9,42,0,0,0,,0,0,24.8,14.8,270.5,1010.6,18.9,3.1,256.3,22.1,9,,6:25:24 AM,6:32:20 PM,0.1,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,21/3/18,32.6,22.3,26.5,31.5,22.3,26.2,14,48.4,0,0,0,,0,0,34.6,22.3,305.4,1008.3,49.5,3.3,217.8,18.7,8,,6:24:14 AM,6:32:54 PM,0.13,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/3/18,31,17,24.5,29.8,17,24.3,14.8,57.6,0,0,0,,0,0,23,22.3,299.3,1009.3,26.9,3,235.3,20.3,9,,6:23:04 AM,6:33:27 PM,0.17,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/3/18,30,17,24,29,17,23.8,13.5,54.2,0,0,0,,0,0,28.8,17.3,284.4,1010.6,6.6,2.9,262,22.5,8,,6:21:55 AM,6:34:01 PM,0.2,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,24/3/18,33,18,25.4,31.7,18,25,13.3,50.2,0,0,0,,0,0,31,38.7,284.5,1013,0,3.2,278.4,24.2,9,,6:20:45 AM,6:34:35 PM,0.25,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/3/18,33,18,25.6,31.3,18,25.2,13.2,50.1,0,0,0,,0,0,37.1,22,279.7,1014.2,0,2.9,281.8,24.2,9,,6:19:35 AM,6:35:08 PM,0.28,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/3/18,34.1,18,26.5,32.3,18,25.9,12.4,45.7,0,0,0,,0,0,38.2,22.3,283.9,1012.6,0,3,284.7,24.3,9,,6:18:26 AM,6:35:42 PM,0.31,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/3/18,38,18.5,28.1,35.3,18.5,27.1,9.7,37,0,0,0,,0,0,33.5,16.9,295.9,1009.1,0,3.4,288.7,25.3,9,,6:17:16 AM,6:36:15 PM,0.35,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/3/18,39,18.9,29.3,36.6,18.9,28.2,9.7,34.7,0,0,0,,0,0,23.4,22.3,285.5,1008.3,0,3.1,286.5,24.8,9,,6:16:06 AM,6:36:49 PM,0.38,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/3/18,37,19,28.6,34.7,19,27.7,11.4,38.6,0,0,0,,0,0,37.4,24.1,290.5,1007.7,4.9,3.3,288.3,25.1,9,,6:14:57 AM,6:37:22 PM,0.42,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/3/18,37,22.1,28.8,34.4,22.1,27.9,11,37.1,0,0,0,,0,0,33.5,22.7,276.4,1005.4,5.5,3.7,293.9,25.3,10,,6:13:48 AM,6:37:56 PM,0.46,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,31/3/18,33.1,21,26.8,32.6,21,26.6,13.8,46.2,0,0,0,,0,0,29.5,18.4,89.5,1007.8,0,3.4,286.6,24.6,9,,6:12:38 AM,6:38:29 PM,0.5,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,01/4/18,35,22.6,28.4,35.6,22.6,28.4,14.8,44.8,0,0,0,,0,0,33.1,14.8,107.8,1009.5,0,3.4,287.5,24.9,9,,6:11:30 AM,6:39:02 PM,0.52,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,02/4/18,37,22.6,29.3,36.9,22.6,29.1,15,44.3,0,0,0,,0,0,29.5,16.6,109.4,1009.7,5.2,3.6,283.2,24.4,9,,6:10:21 AM,6:39:35 PM,0.56,Clear,☀️,Clear conditions throughout the day.,"42182099999,VIDP,42139099999,42181099999,remote"
Delhi,03/4/18,40,22.7,31.2,41.5,22.7,31.5,15.8,41.8,0,0,0,,0,0,23,18.4,121.3,1008.4,27,3.5,275.7,23.7,9,,6:09:12 AM,6:40:09 PM,0.59,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,04/4/18,40,24,32,39.8,24,31.9,15.5,40.3,0,0,0,,0,0,28.8,16.6,60.4,1005.9,1.1,3.2,276.2,23.8,9,,6:08:04 AM,6:40:42 PM,0.62,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,05/4/18,39,24.6,31.7,39.8,24.6,31.6,15.4,40.3,0,0,0,,0,0,22.3,16.6,315.2,1004.8,16.2,3.1,285.6,24.4,9,,6:06:56 AM,6:41:16 PM,0.65,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,06/4/18,37,21.2,29.3,35.8,21.2,28.8,14.2,43.4,5,100,8.33,rain,0,0,64.8,27.7,89.3,1006.9,65.8,3.2,256,22,9,,6:05:48 AM,6:41:49 PM,0.68,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,07/4/18,35,20.4,28.2,35.9,20.4,28.4,16.1,49.6,0,0,0,,0,0,35.3,20.5,106.4,1008.9,20.7,4.1,242.6,21,9,,6:04:41 AM,6:42:22 PM,0.72,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,08/4/18,36,23.7,29.5,36.8,23.7,29.9,16.8,48,0,0,0,,0,0,33.5,203.8,101.2,1009.4,1.3,3.5,260.9,22.5,9,,6:03:34 AM,6:42:56 PM,0.75,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,09/4/18,30.5,20.6,26.1,31.4,20.6,26.3,17.3,59.8,2.612,100,8.33,rain,0,0,37.1,22.3,82.1,1010.8,40.3,3.7,241.9,20.7,9,,6:02:28 AM,6:43:30 PM,0.78,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/4/18,35.1,21.5,28.4,35.1,21.5,28.4,17.1,54.1,0,0,0,,0,0,27.7,19.3,107.3,1008.8,43.4,3.2,268,23.1,9,,6:01:22 AM,6:44:03 PM,0.81,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,11/4/18,33,24,26.8,33.7,24,27,16.4,53.7,0,0,0,,0,0,44.6,22.3,64,1008.5,72.6,3.8,252.9,22,9,,6:00:16 AM,6:44:37 PM,0.85,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/4/18,33,19.6,27.1,32.4,19.6,26.9,14.8,49.2,5.149,100,4.17,rain,0,0,46.4,27.7,295,1008.4,36.6,3.7,269,23.2,9,,5:59:11 AM,6:45:11 PM,0.88,"Rain, Partially cloudy",🌧️,Clearing in the afternoon with early morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/4/18,37,19.7,28.9,34.2,19.7,27.7,8.2,32.8,0,0,0,,0,0,25.9,16.6,304.7,1009.1,8.7,3.3,307.7,26.6,10,,5:58:06 AM,6:45:45 PM,0.91,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/4/18,37,19.6,29.3,34.7,19.6,28.1,8.3,30,0,0,0,,0,0,29.9,18.4,303.5,1008,14.9,3.3,299.2,25.7,10,,5:57:02 AM,6:46:19 PM,0.94,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/4/18,39,21.6,31.3,37.4,21.6,30.4,11.7,32.9,0,0,0,,0,0,27.4,13,292.6,1007.2,22.2,3.2,286.7,24.9,10,,5:55:58 AM,6:46:53 PM,0.97,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/4/18,39.5,23.7,32.1,39,23.7,31.7,13.6,34.3,0,0,0,,0,0,33.5,17.8,90.8,1007.3,47.3,2.7,267.5,23.1,9,,5:54:56 AM,6:47:28 PM,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/4/18,41,24.7,32.6,40.1,24.7,31.5,11.4,29.8,0,0,0,,0,0,33.5,22.3,340.7,1008.7,30.3,3.4,280,24.3,9,,5:53:53 AM,6:48:02 PM,0.04,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/4/18,39,24,32.3,37.7,24,31,10,27.1,0,0,0,,0,0,46.8,29.5,291.8,1008,1.1,3.7,310.1,26.9,10,,5:52:51 AM,6:48:37 PM,0.08,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,19/4/18,41,24.1,32.8,40.1,24.1,31.6,10.4,27.2,0,0,0,,0,0,33.5,20.6,291.2,1004.6,9.6,3.6,296.1,25.5,9,,5:51:50 AM,6:49:11 PM,0.11,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/4/18,40,26.1,33,37.7,26.1,31.5,8.7,24.1,0,0,0,,0,0,44.6,29.7,217.3,1003.5,47.8,3.3,280.8,24.3,9,,5:50:50 AM,6:49:46 PM,0.15,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/4/18,34.1,24,29.6,32,24,28.3,8.2,29.5,0,0,0,,0,0,32,20.5,294,1008.3,24.1,2.8,317.3,27.5,10,,5:49:50 AM,6:50:21 PM,0.19,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,VIDP,42139099999,42181099999"
Delhi,22/4/18,35,22,29.1,32.4,22,27.8,5.4,24.4,0,0,0,,0,0,40.7,27.8,292,1009.3,0,3.3,325.3,28.1,10,,5:48:51 AM,6:50:56 PM,0.22,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/4/18,38,21,30,35.2,21,28.6,4.5,21.3,0,0,0,,0,0,36,18.4,290.8,1008.2,0,3.5,322.3,27.8,10,,5:47:53 AM,6:51:31 PM,0.25,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/4/18,40,21.7,31.4,37.3,21.7,30,6.6,23.1,0,0,0,,0,0,33.5,19.3,289.2,1006.9,0,3.3,321.5,27.8,10,,5:46:56 AM,6:52:06 PM,0.29,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/4/18,42,22.2,33.2,38.5,22.2,31.4,5.5,21.5,0,0,0,,0,0,33.5,18.4,272.3,1004.1,3.2,3.3,316.2,27.3,10,,5:45:59 AM,6:52:42 PM,0.33,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,26/4/18,43,27.4,34.7,39.6,26.8,32.9,7.9,21.3,0,0,0,,0,0,19.4,14.8,303,1002.4,14.6,3.1,320.2,27.7,10,,5:45:03 AM,6:53:17 PM,0.36,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/4/18,39,28,33.2,42.3,28.3,34.1,17,39.3,0,0,0,,0,0,43.9,20.5,99.7,1005.6,3.9,3.6,295.8,25.7,10,,5:44:09 AM,6:53:53 PM,0.4,Clear,☀️,Clear conditions throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/4/18,40,28.2,33.7,42.7,29.9,35.2,18.3,41.3,0,0,0,,0,0,38.9,24.3,105.1,1005.1,35.6,2.7,303.1,26.2,10,,5:43:15 AM,6:54:29 PM,0.44,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,29/4/18,39.9,25.6,32.5,41.6,25.6,34.3,19.3,48.1,1.299,100,4.17,rain,0,0,28.8,11.9,107.2,1002.2,36.8,2.3,298.8,25.8,9,,5:42:21 AM,6:55:05 PM,0.47,"Rain, Partially cloudy",🌧️,Becoming cloudy in the afternoon with late afternoon rain.,"42182099999,42176099999,42139099999,42181099999,remote"
