Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chennai,26/6/17,36,28.8,32.2,40.9,32.2,36.9,22.9,58.9,0.29,100,4.17,rain,0,0,42.8,22.3,204.3,1003.6,42.3,6.6,201.5,17.4,8,,2017-06-26 5:44:56,2017-06-26 18:38:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,27/6/17,36,29,32.1,41.5,32,36.7,22.7,58.5,0,0,0,,0,0,41,24.1,209.8,1004.6,49,6.5,166.7,14.4,7,,2017-06-27 5:45:11,2017-06-27 18:38:39,0.11,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,28/6/17,37,29,32.3,43.2,31.4,35.9,21.7,54.2,0,0,0,,0,0,40.7,24.1,227.8,1005.2,55.3,6.6,225.9,19.5,8,,2017-06-28 5:45:26,2017-06-28 18:38:48,0.14,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,29/6/17,38,29,33.4,44.1,31.4,37,21.3,50.4,0,0,0,,0,0,46.4,22.3,229.9,1005,40,6.9,250.9,21.6,9,,2017-06-29 5:45:42,2017-06-29 18:38:57,0.17,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,30/6/17,37,30.6,33,40.9,33.7,37.8,22.5,55.6,2,100,4.17,rain,0,0,34.9,20.5,220.4,1004,54.1,6.4,217.1,18.7,8,,2017-06-30 5:45:58,2017-06-30 18:39:04,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,01/7/17,36,30.7,32.6,39.4,33.5,37.2,22.5,56.4,0,0,0,,0,0,37.1,22.3,217.4,1004.2,51.2,6.5,175.7,15.1,6,,2017-07-01 5:46:14,2017-07-01 18:39:11,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,02/7/17,38,29.9,32.9,43.3,33.3,38,23,57.7,0,0,0,,0,0,33.8,25.9,210.9,1004.6,46.1,6.7,167.7,14.5,6,,2017-07-02 5:46:30,2017-07-02 18:39:18,0.27,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,03/7/17,37,28,32.5,43.2,32.7,38,23.7,61.5,0.5,100,4.17,rain,0,0,31.7,22.3,226.2,1005.6,46,6.4,220.3,19,7,,2017-07-03 5:46:46,2017-07-03 18:39:23,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,04/7/17,36.1,28.6,32.2,40.8,31.2,37.1,23.1,60.1,2.177,100,4.17,rain,0,0,27.7,18.4,227.4,1006.2,54.5,6.8,232.3,19.9,8,,2017-07-04 5:47:03,2017-07-04 18:39:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,05/7/17,39,29,33.1,43.6,32.7,38.5,23.2,57.8,0,0,0,,0,0,35.3,27.7,219.9,1005.7,49.8,7.3,244.7,21,8,,2017-07-05 5:47:19,2017-07-05 18:39:32,0.37,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,06/7/17,38,24,32.2,42.3,24,36.8,22.8,59.8,15,100,4.17,rain,0,0,36.4,30.5,213.6,1005.8,40.6,6.6,216.9,18.8,8,,2017-07-06 5:47:36,2017-07-06 18:39:36,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,07/7/17,34,24,29.4,42,24,34,24.4,75.9,35.628,100,12.5,rain,0,0,35.6,18.4,223,1006.2,59.6,6.1,173.7,15.1,6,,2017-07-07 5:47:53,2017-07-07 18:39:38,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,08/7/17,33,27.9,30.2,38.1,31.5,35.1,23.8,69.1,3.628,100,4.17,rain,0,0,31,16.6,216.8,1006.1,50.6,6.1,154.1,13.2,6,,2017-07-08 5:48:10,2017-07-08 18:39:40,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,09/7/17,36.5,23.3,30.6,41.1,23.3,35,23.5,68.2,28,100,4.17,rain,0,0,28.8,20.3,204.3,1006,54.2,6,198.9,17.2,6,,2017-07-09 5:48:27,2017-07-09 18:39:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,10/7/17,36,24.7,30.1,44.5,24.7,34.7,24.5,73.7,78.95,100,8.33,rain,0,0,31,18.4,205.4,1006.6,53.9,6.5,249.2,21.4,8,,2017-07-10 5:48:43,2017-07-10 18:39:41,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,11/7/17,34.6,25.3,31.5,39.9,25.3,37.3,24.3,67.4,15,100,4.17,rain,0,0,33.1,24.1,237.6,1006.2,50.2,6.7,221.4,19,8,,2017-07-11 5:49:00,2017-07-11 18:39:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,12/7/17,30.4,24,27.3,35.8,24,30.2,24.2,83.7,51.578,100,16.67,rain,0,0,23.4,25.9,249.8,1007.1,79.3,4.7,111.7,9.5,3,,2017-07-12 5:49:17,2017-07-12 18:39:39,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOMM,43279099999,43278099999,remote"
Chennai,13/7/17,33.7,26,30.1,41.3,26,34.4,23.6,69.4,0.2,100,4.17,rain,0,0,32,18.4,226.7,1005.9,61.5,6.4,160.3,13.8,7,,2017-07-13 5:49:34,2017-07-13 18:39:36,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,14/7/17,32,28,29.8,37.4,30.1,33.7,22.7,65.9,0.726,100,4.17,rain,0,0,24.5,16.6,218.8,1005.9,71.4,6.2,107.4,9.3,4,,2017-07-14 5:49:50,2017-07-14 18:39:33,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,15/7/17,32.5,27.9,30,37.9,30.1,34,22.7,65.2,0.373,100,8.33,rain,0,0,39.2,14.8,220.9,1006.1,72,6.2,158.4,13.7,7,,2017-07-15 5:50:07,2017-07-15 18:39:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,16/7/17,34,27,30.3,39.3,30.1,34.6,23.3,67.3,0,0,0,,0,0,32,22.3,210.3,1005.1,69.5,6.5,121.5,10.3,5,,2017-07-16 5:50:23,2017-07-16 18:39:24,0.75,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,17/7/17,33,29,30.8,39.3,31.3,35.4,22.9,63.2,0,0,0,,0,0,38.5,18.4,218.2,1003.6,67.7,6.3,128.9,11.1,6,,2017-07-17 5:50:40,2017-07-17 18:39:18,0.75,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,18/7/17,36,29,31.5,40.8,32,35.8,22.7,60.6,0,0,0,,0,0,42.8,25.9,235.1,1003.3,64.4,6.4,150.2,12.9,7,,2017-07-18 5:50:56,2017-07-18 18:39:11,0.82,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,19/7/17,37,26,30.6,43.2,26,34.3,22.4,62.9,0.475,100,12.5,rain,0,0,44.6,24.1,210,1003.6,52.9,6.4,204.2,17.7,8,,2017-07-19 5:51:12,2017-07-19 18:39:03,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOMM,43279099999,43278099999"
Chennai,20/7/17,37.4,27.5,32.1,43.1,30.2,37.3,23.3,61.3,2.104,100,4.17,rain,0,0,40,25.9,201.7,1003.9,45,6.6,195.6,16.9,8,,2017-07-20 5:51:27,2017-07-20 18:38:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,21/7/17,38,29,32.3,43.2,29.8,36.3,21.3,53.6,0,0,0,,0,0,42.5,22.3,199.2,1004.5,30.8,7,226.2,19.6,9,,2017-07-21 5:51:43,2017-07-21 18:38:45,0.92,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,22/7/17,38,29.6,32.3,44.5,32.6,37.6,23.4,60.2,0,0,0,,0,0,32.4,25.9,216.7,1005,36.1,7,230.7,19.8,8,,2017-07-22 5:51:58,2017-07-22 18:38:34,0.96,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,23/7/17,38,29.7,32.6,44,35.3,38.6,24,62.2,0,0,0,,0,0,37.1,22.3,193,1004.9,42.9,6.7,242.7,21.1,9,,2017-07-23 5:52:13,2017-07-23 18:38:23,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,24/7/17,38,29,32.6,43.4,33.6,38.1,23.6,61.3,0,0,0,,0,0,28.1,22.3,237.1,1005.1,38.1,6.6,233.9,20.2,8,,2017-07-24 5:52:28,2017-07-24 18:38:11,0.03,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,25/7/17,37.8,29,32.3,43,34.5,38,23.7,62,0,0,0,,0,0,32,20.5,228.3,1004.3,38.7,6.7,256.2,22.3,9,,2017-07-25 5:52:42,2017-07-25 18:37:57,0.06,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,26/7/17,37,26,32.2,43.2,26,37.6,23.9,63.3,26,100,4.17,rain,0,0,29.5,22.3,244,1004.3,46.5,6.4,259.9,22.4,9,,2017-07-26 5:52:57,2017-07-26 18:37:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,27/7/17,36,27,31.2,43.2,30.6,37,24.5,69.5,12.177,100,8.33,rain,0,0,37.1,20.5,222.6,1005.4,33.3,6.2,270.7,23.3,9,,2017-07-27 5:53:10,2017-07-27 18:37:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,28/7/17,37,25,30.4,43.2,25,34.9,23.8,69.4,2,100,4.17,rain,0,0,36,22.3,243.3,1006.7,42.4,6.5,261.8,22.5,9,,2017-07-28 5:53:24,2017-07-28 18:37:13,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,29/7/17,36,26,30.4,43.3,26,36.3,25.1,74.9,0.218,100,4.17,rain,0,0,27,14.8,241.9,1007.3,43.9,6.6,240.5,20.7,9,,2017-07-29 5:53:37,2017-07-29 18:36:56,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,30/7/17,35,27,30.9,43.3,30.6,37.1,24.8,71.1,0.137,100,4.17,rain,0,0,27.4,18.4,240.8,1006.6,46.6,6.2,230,19.8,8,,2017-07-30 5:53:50,2017-07-30 18:36:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,31/7/17,35,27.9,30.4,42.5,30.7,36.4,24.7,72,0,0,0,,0,0,30.2,22.3,279.2,1006.7,41.2,6.3,223.7,19.1,8,,2017-07-31 5:54:03,2017-07-31 18:36:20,0.26,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,01/8/17,36,26.8,31.2,44.7,29.6,37.7,24.9,70.3,2,100,4.17,rain,0,0,31.7,18.4,247.8,1006.7,50.9,5.8,260.2,22.3,9,,2017-08-01 5:54:15,2017-08-01 18:36:00,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,02/8/17,36,25,29.6,43.2,25,35.2,25.3,79.6,27.61,100,16.67,rain,0,0,37.4,22.3,233.1,1007.1,60.9,6.2,268.4,23.3,9,,2017-08-02 5:54:27,2017-08-02 18:35:40,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,03/8/17,36,27,31,40.8,30.1,36,23.8,67.2,0,0,0,,0,0,33.8,22.3,273.5,1005.8,43.3,6.6,257.2,22.2,9,,2017-08-03 5:54:39,2017-08-03 18:35:19,0.35,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,04/8/17,36,28,31.3,43.2,32.7,36.9,24.1,66.6,0.7,100,4.17,rain,0,0,34.9,18.4,292.7,1003.8,54.3,6.3,203.3,17.6,8,,2017-08-04 5:54:50,2017-08-04 18:34:57,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,05/8/17,34,26.9,30.2,40.6,30.1,36,24.8,74,27.219,100,8.33,rain,0,0,34.6,18.4,270.9,1002.9,64.2,6.2,186.4,16,8,,2017-08-05 5:55:01,2017-08-05 18:34:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,06/8/17,37,27,31,43.2,30,36.3,24.2,68.5,10.884,100,4.17,rain,0,0,28.4,18.4,247.3,1003,46.1,6.4,226.9,19.8,8,,2017-08-06 5:55:11,2017-08-06 18:34:11,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,07/8/17,36,26,30.4,44.7,26,35.8,24.3,70.9,6,100,4.17,rain,0,0,28.4,22.3,266.1,1004.3,59.3,6.3,184.9,15.9,7,,2017-08-07 5:55:21,2017-08-07 18:33:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,08/8/17,35,27,30.4,43.3,30,36.6,25,73.6,0,0,0,,0,0,26.3,18.4,198.4,1005.5,53,6,216.6,18.6,8,,2017-08-08 5:55:31,2017-08-08 18:33:21,0.52,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,09/8/17,36,27,30.3,44.9,29.6,36.2,24.8,73.3,2.902,100,4.17,rain,0,0,28.1,22.3,231.6,1006.3,46.3,6.5,236.1,20.3,8,,2017-08-09 5:55:40,2017-08-09 18:32:55,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,10/8/17,34.4,26,29.9,41.3,26,35.5,24.8,75,4.549,100,8.33,rain,0,0,20.5,14.8,142.5,1006.9,44.7,6.6,208.7,17.9,9,,2017-08-10 5:55:49,2017-08-10 18:32:28,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOMM,43279099999,43278099999"
Chennai,11/8/17,34.8,25,29.6,45.3,25,35,25.2,78.6,18.855,100,8.33,rain,0,0,27,22.3,252.3,1006.9,44.3,5.5,238.9,20.4,9,,2017-08-11 5:55:58,2017-08-11 18:32:01,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,12/8/17,35,26.1,30,43.3,26.1,35.4,24.9,75.4,14.256,100,8.33,rain,0,0,22.3,22.3,208.9,1007.4,59.8,6.2,225.6,19.5,8,,2017-08-12 5:56:06,2017-08-12 18:31:32,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,13/8/17,33,24.9,28.1,42.1,24.9,31.8,24.8,83.2,16.975,100,12.5,rain,0,0,40.7,25.9,261,1008.5,72.3,5.2,208.4,18.2,8,,2017-08-13 5:56:14,2017-08-13 18:31:03,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999,remote"
Chennai,14/8/17,35,26.7,29.3,43.3,29.6,34.8,25.1,78.9,0,0,0,,0,0,22.7,18.4,227.8,1009.2,68.5,5.2,221,18.9,8,,2017-08-14 5:56:22,2017-08-14 18:30:34,0.73,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,15/8/17,35,26,28.2,42,26,31.3,24.2,80,1.728,100,8.33,rain,0,0,27.4,14.8,264.2,1008.5,58.9,5.9,190.5,16.2,7,,2017-08-15 5:56:29,2017-08-15 18:30:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,16/8/17,35,25,28.3,43.3,25,30.9,24.1,79.2,14.098,100,4.17,rain,0,0,29.2,22.3,255.9,1006.5,50,6.2,242.8,21.1,9,,2017-08-16 5:56:35,2017-08-16 18:29:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,17/8/17,33,25.5,28.6,40.9,25.5,32.4,24.8,80.9,39.158,100,12.5,rain,0,0,29.9,24.1,266.2,1004.4,65.9,5.6,192,16.6,6,,2017-08-17 5:56:42,2017-08-17 18:29:00,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,18/8/17,34,23.8,28.5,42,23.8,32.2,24.6,80.4,75.359,100,12.5,rain,0,0,35.6,27.7,273.3,1002.9,74.3,5.4,168.9,14.5,9,,2017-08-18 5:56:48,2017-08-18 18:28:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,19/8/17,34,25.5,29.4,40.7,25.5,33.7,24.8,77.8,12.935,100,8.33,rain,0,0,34.6,22.3,258.1,1003.1,64.3,6,178.6,15.3,8,,2017-08-19 5:56:54,2017-08-19 18:27:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,20/8/17,33,26,29,39.3,26,32.8,23.8,74.6,1.451,100,4.17,rain,0,0,41.4,18.6,235.7,1003.7,63.7,6.2,161.5,14,7,,2017-08-20 5:56:59,2017-08-20 18:27:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,21/8/17,34.1,26,29.5,40.6,26,34.2,24.4,75.3,7.817,100,8.33,rain,0,0,33.8,22.3,242.4,1003.7,51.4,6.5,201.9,17.5,8,,2017-08-21 5:57:04,2017-08-21 18:26:47,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,22/8/17,32,27.8,29.6,39.2,32.2,35.8,25.4,78.6,0,0,0,,0,0,27.4,11.2,238.3,1004.1,67.5,6.1,153.5,13.2,5,,2017-08-22 5:57:09,2017-08-22 18:26:12,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,23/8/17,36,26,30.3,44.9,26,36.3,25,74.6,1.646,100,4.17,rain,0,0,29.2,22.3,233,1004.8,54.6,6.3,231.5,20.1,8,,2017-08-23 5:57:13,2017-08-23 18:25:36,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,24/8/17,32,26,28.9,39.2,26,33.5,24.5,77.4,0.173,100,8.33,rain,0,0,30.6,18.4,264.4,1004.9,62.3,5.9,151,12.8,6,,2017-08-24 5:57:17,2017-08-24 18:25:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOMM,43279099999,43278099999"
Chennai,25/8/17,31,24.9,28.1,39.1,24.9,32.4,24.9,83.2,6.277,100,12.5,rain,0,0,33.5,18.4,254.6,1004.4,70.3,5.4,140.1,12.2,5,,2017-08-25 5:57:21,2017-08-25 18:24:24,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOMM,43279099999,43278099999"
Chennai,26/8/17,35,26,30.2,43.3,26,35.4,24.7,73.7,8,100,8.33,rain,0,0,38.5,22.3,256.7,1002.5,68.5,6.2,237.7,20.4,9,,2017-08-26 5:57:25,2017-08-26 18:23:47,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,27/8/17,33,26,28.7,42.1,26,33.6,25.4,83.1,21.423,100,16.67,rain,0,0,36.7,22.3,267.7,1001.7,69.4,5.6,110.6,9.4,5,,2017-08-27 5:57:28,2017-08-27 18:23:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,28/8/17,32,27.3,29.7,39.2,30.5,34.8,24.4,73.8,0.363,100,4.17,rain,0,0,39.2,18.4,251.5,1001.3,58,6.1,195.4,16.8,8,,2017-08-28 5:57:31,2017-08-28 18:22:31,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,29/8/17,34,27.5,30.7,42,30.9,36.2,24.1,68.4,0,0,0,,0,0,38.2,18.4,226.9,1002.7,47.3,7,180.4,15.5,7,,2017-08-29 5:57:33,2017-08-29 18:21:52,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,30/8/17,36,25,30.9,44.7,25,36.5,24.6,70.9,11,100,8.33,rain,0,0,23,22.3,250.5,1005.4,42.7,7.1,240.3,20.7,9,,2017-08-30 5:57:36,2017-08-30 18:21:14,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,31/8/17,34.7,24.8,29.3,43.5,24.8,34.8,25.3,79.9,10.966,100,8.33,rain,0,0,26.3,20.5,260.8,1007.4,55.6,5.9,239.9,20.8,9,,2017-08-31 5:57:38,2017-08-31 18:20:34,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,01/9/17,33,25,28.9,43.8,25,35.1,25.9,84.1,10.549,100,8.33,rain,0,0,25.2,20.5,253.9,1007.7,56.8,5.3,234.1,20.1,8,,2017-09-01 5:57:40,2017-09-01 18:19:55,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,02/9/17,34,27.5,29.4,43.5,32.3,35.8,25.9,82.3,2.314,100,8.33,rain,0,0,27,13,259.7,1007.5,43.4,5.9,241.5,20.7,9,,2017-09-02 5:57:42,2017-09-02 18:19:14,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,03/9/17,35,26.7,30,46.7,26.7,36.3,25.5,78,0,0,0,,0,0,23.8,18.4,233.5,1007.8,36.7,6.6,260.4,22.5,9,,2017-09-03 5:57:43,2017-09-03 18:18:34,0.4,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,04/9/17,36,26.9,30.7,44.7,29.9,37.9,25.8,76.4,0,0,0,,0,0,22.3,14.8,239.5,1007.9,43.2,6,250.3,21.4,8,,2017-09-04 5:57:45,2017-09-04 18:17:53,0.43,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,05/9/17,35.5,26.6,31.2,45.7,26.6,39.7,26.4,76.6,0,0,0,,0,0,32.8,14.8,242.5,1007.3,46.3,5.7,248,21.4,9,,2017-09-05 5:57:46,2017-09-05 18:17:12,0.47,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,06/9/17,34.3,25,29.8,43.6,25,35.4,25.3,77.7,0,0,0,,0,0,29.2,14.9,245.8,1006.4,38.6,6,226.8,19.4,9,,2017-09-06 5:57:47,2017-09-06 18:16:31,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,07/9/17,33,24,29.1,42.1,24,34.3,25.1,79.6,48.177,100,8.33,rain,0,0,28.1,22.3,242.3,1006.5,50.2,6.2,237.8,20.7,8,,2017-09-07 5:57:48,2017-09-07 18:15:49,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,08/9/17,33,27,29.9,42.1,31.2,36.7,25.8,79.2,0,0,0,,0,0,28.1,14.8,205.4,1006.8,44.6,6.4,220.3,18.9,7,,2017-09-08 5:57:48,2017-09-08 18:15:07,0.57,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,09/9/17,33,27.6,30,42.1,32.5,36.6,25.6,78.2,0.823,100,4.17,rain,0,0,23,16.6,196.7,1006.4,58.8,5.6,210.2,18.1,7,,2017-09-09 5:57:49,2017-09-09 18:14:25,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,10/9/17,33,28,30.3,40.6,32.7,36.6,25.1,74.6,0,0,0,,0,0,20.9,14.8,178,1006.5,51.1,6.6,237.5,20.5,8,,2017-09-10 5:57:50,2017-09-10 18:13:43,0.64,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,11/9/17,33,27.6,30.1,40.6,32.3,36.6,25.3,76.3,0,0,0,,0,0,25.2,14.8,184.3,1007.5,41.6,6.6,252.4,21.8,9,,2017-09-11 5:57:50,2017-09-11 18:13:01,0.68,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,12/9/17,33,27.9,30.1,42.1,33.4,37.3,25.8,78,11.467,100,12.5,rain,0,0,25.6,14.8,194.9,1008.9,42.8,5.8,247,21.3,9,,2017-09-12 5:57:50,2017-09-12 18:12:18,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOMM,43279099999,43278099999"
Chennai,13/9/17,34,27,30.3,45.3,30.9,37.4,25.9,78,0,0,0,,0,0,31.7,18.4,196.5,1008.9,38.5,6.5,249.6,21.4,9,,2017-09-13 5:57:51,2017-09-13 18:11:35,0.75,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
Chennai,14/9/17,33,27.7,29.9,42.3,32.2,37.1,26,80.3,0.5,100,4.17,rain,0,0,34.6,16.6,234.7,1007.7,51.5,6.2,223.3,19.2,9,,2017-09-14 5:57:51,2017-09-14 18:10:52,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,43278099999"
Chennai,15/9/17,34,26.9,29.8,42,30.1,35.7,25,76.3,0,0,0,,0,0,27.7,13,250.5,1006.9,57.9,6.1,227.6,19.6,8,,2017-09-15 5:57:51,2017-09-15 18:10:10,0.82,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,43278099999"
