Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Kolkata,24/4/17,36,25,30.4,44.8,25,36.8,25.1,74.1,0,0,0,,0,0,43.2,35.3,219.9,1003.7,56.1,3.4,232.5,19.9,8,,2017-04-24 5:09:10,2017-04-24 18:00:27,0.93,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/4/17,37,28,31.9,46.1,32.7,40,26,72.5,0,0,0,,0,0,36.7,25.9,217.2,1002.8,33.3,3.6,284.5,24.4,9,,2017-04-25 5:08:24,2017-04-25 18:00:51,0.96,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,26/4/17,38.2,28,31.9,44,33.6,38.5,24.8,69.7,0,0,0,,0,0,28.4,22.3,195.9,1004.5,36.6,3.4,289.4,25,10,,2017-04-26 5:07:40,2017-04-26 18:01:16,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,27/4/17,36.1,27,31.1,45.1,28.8,37.7,25,71.4,0,0,0,,0,0,31,27.7,210.2,1006.4,43.2,3.3,273.9,23.7,10,,2017-04-27 5:06:56,2017-04-27 18:01:40,0.03,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,28/4/17,37,27,31.5,46.3,30.6,39.3,25.9,73.5,0,0,0,,0,0,29.9,27.7,229.9,1006,41.7,3.4,269.2,23,9,,2017-04-28 5:06:13,2017-04-28 18:02:05,0.06,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,29/4/17,37,28,31.4,46.3,33.6,38.7,25.6,73,0,0,0,,0,0,35.6,25.9,221.1,1006.9,44.3,3.5,289.2,24.9,10,,2017-04-29 5:05:31,2017-04-29 18:02:31,0.1,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,30/4/17,37,23,30.5,44.7,23,36.5,24.7,73,3.283,100,4.17,rain,0,0,43.6,33.5,222.2,1006.9,46,3.4,277.5,24,9,,2017-04-30 5:04:49,2017-04-30 18:02:56,0.13,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,01/5/17,35,23,28.1,39.7,23,30.5,22.1,71.9,2.074,100,12.5,rain,0,0,51.8,34.9,229,1009,49.7,3.5,223.4,19.2,8,,2017-05-01 5:04:09,2017-05-01 18:03:22,0.17,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,02/5/17,35,22.9,29,40.6,22.9,31.7,22,67.5,0,0,0,,0,0,28.1,18.4,235.6,1009.8,41.1,3.6,218,18.5,8,,2017-05-02 5:03:29,2017-05-02 18:03:47,0.2,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999,remote"
Kolkata,03/5/17,36,27.6,31.4,43.2,32.1,37.5,24.7,69.2,0,0,0,,0,0,29.5,24.1,230.7,1008.9,39,3.5,277.7,24,9,,2017-05-03 5:02:51,2017-05-03 18:04:13,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,04/5/17,37,27.4,31.4,45.1,32.1,38.5,25.3,71.9,0,0,0,,0,0,33.8,27.7,224.9,1007.4,28.7,3.5,292.4,25.3,9,,2017-05-04 5:02:13,2017-05-04 18:04:39,0.27,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/5/17,37,27,31.3,43.8,31.2,38.2,25.3,72.8,0,0,0,,0,0,39.6,27.7,233.6,1006.5,36.4,3.5,275.9,23.8,9,,2017-05-05 5:01:36,2017-05-05 18:05:06,0.3,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,06/5/17,37,28,31.8,46,34.5,39.5,25.8,72.2,0,0,0,,0,0,39.2,29.5,223.9,1007.6,44,3.6,268,23,9,,2017-05-06 5:01:00,2017-05-06 18:05:32,0.34,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,07/5/17,37,27,31.7,42,30.1,37,23.8,65.3,0,0,0,,0,0,35.3,22.3,221.2,1007.6,22.3,3.4,286.5,24.6,9,,2017-05-07 5:00:25,2017-05-07 18:05:59,0.37,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/5/17,36,28,31.6,44,31.5,38.2,24.9,69.2,0,0,0,,0,0,37.4,22.3,215.4,1007.1,46.2,3.6,275.1,23.7,9,,2017-05-08 4:59:51,2017-05-08 18:06:26,0.41,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/5/17,35.8,25,28.8,44.9,25,32.4,23.1,72.5,0.006,100,4.17,rain,0,0,33.5,31.7,184.7,1006.6,54.7,3.7,199.2,17.1,7,,2017-05-09 4:59:18,2017-05-09 18:06:53,0.44,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/5/17,35.7,25,30.1,42.8,25,34,23.5,69.3,0,0,0,,0,0,29.9,22.3,204.5,1007.5,32.9,3.3,240.2,20.5,9,,2017-05-10 4:58:46,2017-05-10 18:07:20,0.48,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/5/17,37,25,30.8,44.7,25,36.5,24.6,71.7,0.164,100,4.17,rain,0,0,30.2,22.3,226.7,1007.9,41.3,3.4,272,23.5,9,,2017-05-11 4:58:15,2017-05-11 18:07:47,0.5,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/5/17,36.2,25,31.1,42.7,25,34.3,22.2,61.3,0.639,100,4.17,rain,0,0,27.4,20.5,245.7,1007.4,28.5,3.6,254.8,22.1,9,,2017-05-12 4:57:45,2017-05-12 18:08:14,0.55,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,13/5/17,37.5,24,29.9,41.4,24,33.8,23.8,73,8.341,100,8.33,rain,0,0,63,37.1,245.2,1004.9,40.9,3.5,264.3,22.9,9,,2017-05-13 4:57:16,2017-05-13 18:08:41,0.58,"Rain, Partially cloudy",🌧️,Becoming cloudy in the afternoon with rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,14/5/17,37,26,31.2,48,26,36.7,24.5,69.2,0,0,0,,0,0,33.8,25.9,221.6,1002.7,37.2,3.2,267.4,23,9,,2017-05-14 4:56:48,2017-05-14 18:09:09,0.61,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42810099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,15/5/17,37,29.8,32.2,48.3,37.4,41.6,26.5,72.5,0,0,0,,0,0,45.7,25.9,219.3,1000.9,50.7,3.5,237.7,20.6,8,,2017-05-15 4:56:22,2017-05-15 18:09:36,0.65,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/5/17,35,23,29.6,41.6,23,33.3,22.8,69.4,0.431,100,8.33,rain,0,0,74.2,46.4,171,1001.5,44.6,3.4,171.9,14.8,7,,2017-05-16 4:55:56,2017-05-16 18:10:04,0.68,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,17/5/17,37.1,25,31.8,50.1,25,40,25.8,71.7,0,0,0,,0,0,57.6,14.8,201,1001.2,63.9,3.2,186.6,16.1,6,,2017-05-17 4:55:31,2017-05-17 18:10:31,0.71,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,18/5/17,37,25,31.2,46.7,25,37.9,25.2,72.4,0.435,100,4.17,rain,0,0,31,22.3,232,1003,52,3.6,235.1,20.3,8,,2017-05-18 4:55:08,2017-05-18 18:10:59,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42810099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,19/5/17,38,27.8,32.7,44.5,31.2,38.8,24.1,63.1,0.005,100,4.17,rain,0,0,24.8,22.3,223.8,1003.5,39.3,3.9,285.8,24.6,10,,2017-05-19 4:54:46,2017-05-19 18:11:26,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/5/17,38,29,32.8,49,33.7,41.2,25.6,67,0,0,0,,0,0,40.3,29.5,235.1,1002.1,33.8,3.5,265.4,23,9,,2017-05-20 4:54:24,2017-05-20 18:11:54,0.81,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/5/17,39,27.9,32.9,46.3,31.6,40,24.6,63.1,0,0,0,,0,0,35.6,25.9,228.8,1001.6,29.3,3.6,280.3,24.3,9,,2017-05-21 4:54:04,2017-05-21 18:12:21,0.85,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,22/5/17,38,28.2,32.9,49,32.5,42.8,26.6,70.6,0.575,100,4.17,rain,0,0,35.6,24.1,229.7,1002.6,42.3,3.5,271.1,23.5,9,,2017-05-22 4:53:45,2017-05-22 18:12:48,0.88,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/5/17,37.2,28,32.5,48.6,31.3,40.7,25.5,67.4,0.008,100,4.17,rain,0,0,32.4,22.3,219.2,1003.5,46.9,3.5,264,22.8,8,,2017-05-23 4:53:27,2017-05-23 18:13:16,0.91,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,24/5/17,37,30,32.8,50.9,36.2,41.2,25.6,67.5,0,0,0,,0,0,30.6,27.7,236.4,1003.1,41.7,3.6,200,17.3,7,,2017-05-24 4:53:11,2017-05-24 18:13:43,0.95,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/5/17,37,29,32.8,44.8,35.6,40.1,25,65.4,0,0,0,,0,0,41.8,25.9,227.4,1002.8,29.2,3.9,245.1,21.1,8,,2017-05-25 4:52:55,2017-05-25 18:14:10,0.98,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,26/5/17,37,26,31.8,45,26,38.8,25.2,69.6,0,0,0,,0,0,39.2,24.1,213.9,1003,46.7,3.7,277.2,24,9,,2017-05-26 4:52:41,2017-05-26 18:14:36,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999,remote"
Kolkata,27/5/17,36,26,31,43.6,26,36.4,24.4,69.7,0.036,100,4.17,rain,0,0,31,18.4,129.6,1002.5,44.6,3.5,216.1,18.7,8,,2017-05-27 4:52:27,2017-05-27 18:15:03,0.05,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,28/5/17,37.2,25,31.2,44.8,25,37.3,24.9,71.6,20.499,100,12.5,rain,0,0,31,25.9,168.1,1001.1,52.2,3.3,247.2,21.4,8,,2017-05-28 4:52:15,2017-05-28 18:15:29,0.08,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,29/5/17,35.4,26,29.3,45.1,26,33.5,24.9,78.8,0.497,100,8.33,rain,0,0,46.4,18.4,35.9,998.5,55.9,3.4,207.7,18,8,,2017-05-29 4:52:04,2017-05-29 18:15:56,0.12,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,30/5/17,34.9,26,29.2,41.5,26,33.5,24.5,77.4,0.019,100,4.17,rain,0,0,42.1,14.8,8.4,997.1,65.5,3.4,206,17.8,6,,2017-05-30 4:51:54,2017-05-30 18:16:22,0.15,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,31/5/17,35.4,24,29,49.5,24,34.8,25.3,80.7,0.181,100,4.17,rain,0,0,29.2,13,170.6,1000.6,63.8,3,228.5,19.6,8,,2017-05-31 4:51:45,2017-05-31 18:16:47,0.18,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,01/6/17,36,25,31.4,50.2,25,40,26.4,76.3,0.045,100,4.17,rain,0,0,46.8,25.9,229.2,1001.3,53.5,3.4,200.8,17.3,8,,2017-06-01 4:51:38,2017-06-01 18:17:12,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,02/6/17,36,25,31.4,47.2,25,39.6,26.2,75.3,0.41,100,4.17,rain,0,0,44.3,33.5,233.9,1002.3,59.3,3.5,207.6,18,7,,2017-06-02 4:51:31,2017-06-02 18:17:37,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/6/17,37,30,32.7,49.9,38.8,43.1,27,72.8,0,0,0,,0,0,46.4,31.7,230,1001.2,44.5,3.5,271.2,23.4,9,,2017-06-03 4:51:26,2017-06-03 18:18:02,0.29,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,04/6/17,37,30.5,33.6,52.5,40,45.6,27.6,71.6,0,0,0,,0,0,49,27.7,214.3,999.6,38,3.7,286.4,24.7,9,,2017-06-04 4:51:21,2017-06-04 18:18:26,0.32,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/6/17,37.1,29,31.7,51,32.8,40.7,26.1,73.2,0,0,0,,0,0,43.9,25.9,200.8,1000.9,56.1,3.3,240.5,20.8,8,,2017-06-05 4:51:18,2017-06-05 18:18:50,0.35,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,06/6/17,36.9,26,30.7,43.9,26,36.7,24.8,72.5,0,0,0,,0,0,32,14.8,150.9,1002.7,46.7,3.6,231.4,19.9,8,,2017-06-06 4:51:16,2017-06-06 18:19:13,0.39,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,07/6/17,36.9,28,32,42.4,33.6,39.1,25.1,69,6.487,100,4.17,rain,0,0,27,16.6,196.3,1002.9,42.1,3.8,250.7,21.5,9,,2017-06-07 4:51:15,2017-06-07 18:19:36,0.42,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/6/17,36,28.6,31,46.3,34.5,37.9,25.2,71.9,0.006,100,4.17,rain,0,0,27.7,18.4,184.3,1001.6,44,3.5,265.4,23,9,,2017-06-08 4:51:15,2017-06-08 18:19:58,0.46,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/6/17,34.7,26,29.5,43.5,26,35.9,25.7,80.3,0.097,100,8.33,rain,0,0,34.2,27.7,107.3,1000.9,56.2,3.3,194.8,16.8,7,,2017-06-09 4:51:16,2017-06-09 18:20:20,0.5,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42810099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,10/6/17,34.9,27,30.7,45.3,31.2,38.2,25.9,76.2,0.71,100,8.33,rain,0,0,39.2,18.4,116.3,999.7,42.6,3.3,212.7,18.3,7,,2017-06-10 4:51:18,2017-06-10 18:20:41,0.52,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/6/17,33.2,27,29.2,42.3,30.6,36.3,26.3,84.4,2.566,100,4.17,rain,0,0,39.6,22.3,68.2,996.7,56.8,3.5,96.7,8.4,4,,2017-06-11 4:51:22,2017-06-11 18:21:02,0.56,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,42810099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/6/17,33.6,27,29.1,42.9,30.6,34.6,25.3,81,5.676,100,4.17,rain,0,0,37.8,20.5,356.6,996.9,68.1,3.4,56.2,4.8,3,,2017-06-12 4:51:26,2017-06-12 18:21:22,0.59,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/6/17,36.9,27.9,31.5,47,32.7,39.7,26,73.6,0.036,100,4.17,rain,0,0,33.8,24.1,239.7,999.2,52.7,3.2,184.6,15.9,6,,2017-06-13 4:51:31,2017-06-13 18:21:41,0.63,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,14/6/17,36,29.9,31.8,46.7,37.4,41.9,27.1,77.1,0,0,0,,0,0,39.6,27.7,222.2,1001.8,51,3.7,209.8,18.3,7,,2017-06-14 4:51:37,2017-06-14 18:22:00,0.66,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/6/17,34.5,28,30.7,45.3,32.7,38.2,25.9,76.4,10.622,100,8.33,rain,0,0,28.1,18.4,157.2,1001.3,50,4.1,198.7,17.1,7,,2017-06-15 4:51:44,2017-06-15 18:22:18,0.7,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/6/17,34,27,30.2,43.5,30.4,36.9,25.4,76.4,0,0,0,,0,0,30.2,16.6,290.3,1000.8,54.1,3.4,120.5,10.2,6,,2017-06-16 4:51:52,2017-06-16 18:22:35,0.73,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,17/6/17,36,28,31.8,48.1,32.7,40.1,26,72.6,0,0,0,,0,0,31,25.9,244.3,1001,45.5,3.7,244.6,21.1,8,,2017-06-17 4:52:01,2017-06-17 18:22:51,0.75,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,18/6/17,37,26,31.6,48.5,26,40.8,26.7,76.4,0,0,0,,0,0,35.6,27.7,238.9,999.6,55,3.4,217.1,18.7,7,,2017-06-18 4:52:11,2017-06-18 18:23:07,0.8,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,19/6/17,37,25,30.7,49.7,25,38.6,26.6,80.2,62.378,100,8.33,rain,0,0,40.7,22.3,234.2,998.7,68.8,3.4,157.9,13.5,7,,2017-06-19 4:52:22,2017-06-19 18:23:22,0.83,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/6/17,29,24,26.7,34.5,24,29.2,24.7,89,25.172,100,20.83,rain,0,0,30.2,18.4,252.2,1000.5,71.1,3.4,113.9,9.8,4,,2017-06-20 4:52:33,2017-06-20 18:23:36,0.87,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/6/17,33.2,27,30,42.3,31.2,36.8,25.7,78.4,0,0,0,,0,0,23.8,18.4,230.7,999.6,58.7,3.4,103,8.9,4,,2017-06-21 4:52:46,2017-06-21 18:23:49,0.9,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,22/6/17,35,26,29.8,44.9,26,36.7,26,80.7,0.243,100,4.17,rain,0,0,27.4,14.8,237.5,999.9,54.6,3.3,147.2,12.8,8,,2017-06-22 4:52:59,2017-06-22 18:24:01,0.94,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/6/17,33,25.8,28.3,45.8,25.8,33.4,26.2,88.7,38.231,100,12.5,rain,0,0,28.4,18.4,181.7,999.6,66,3.1,149.7,13,5,,2017-06-23 4:53:13,2017-06-23 18:24:13,0.97,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,24/6/17,32,26,28.2,40.6,26,32.8,25.6,86.5,6.921,100,8.33,rain,0,0,25.6,14.8,139.1,998,56.2,3.1,162.1,14.3,6,,2017-06-24 4:53:28,2017-06-24 18:24:23,0,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/6/17,33,27,28.9,42.1,30.5,35,25.9,84.1,8.98,100,8.33,rain,0,0,36.4,20.5,159.2,998.3,58,3.3,221.5,19.1,7,,2017-06-25 4:53:44,2017-06-25 18:24:33,0.04,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,26/6/17,32,27,29.5,41.4,30.6,36.3,25.9,81.4,3.031,100,12.5,rain,0,0,41,18.4,170.3,999.6,53.7,3.3,224.9,19.4,7,,2017-06-26 4:54:00,2017-06-26 18:24:41,0.07,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,27/6/17,32,26,29.5,44.1,26,36.5,26,81.8,1.668,100,12.5,rain,0,0,40.3,24.1,176.5,1000.2,56.6,3.3,196.5,16.9,7,,2017-06-27 4:54:17,2017-06-27 18:24:49,0.11,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain in the morning and afternoon.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,28/6/17,31,28,29.2,42.4,32.7,36.5,26.5,85.6,12.009,100,12.5,rain,0,0,31.7,20.5,155.6,1000.6,63.7,3.3,164.5,14.4,7,,2017-06-28 4:54:34,2017-06-28 18:24:55,0.14,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,29/6/17,33,27.4,29.9,43.8,32.7,38.2,26.8,83.6,20.436,100,16.67,rain,0,0,33.1,22.3,156.4,999.9,60.3,3.3,186.4,16,7,,2017-06-29 4:54:53,2017-06-29 18:25:01,0.17,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,30/6/17,34,27.8,30.5,47.3,33.6,40.1,27.3,83.3,0.006,100,4.17,rain,0,0,26.3,20.5,191.4,997.9,61.6,3.3,186.2,16.1,6,,2017-06-30 4:55:12,2017-06-30 18:25:05,0.2,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,01/7/17,34,27,29.8,44.6,31.2,38.6,27.3,86.9,28.045,100,20.83,rain,0,0,30.2,18.4,174.2,996.9,71,3.3,171,14.8,7,,2017-07-01 4:55:31,2017-07-01 18:25:09,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,42810099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,02/7/17,31,27,28.8,42.4,31.2,36,26.7,88.9,0.642,100,4.17,rain,0,0,29.5,14.8,261.9,997.6,75.8,3.1,82.8,7.2,3,,2017-07-02 4:55:51,2017-07-02 18:25:11,0.27,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/7/17,33,27,29.3,42.1,31.2,36.7,26.7,86.5,16.911,100,8.33,rain,0,0,28.1,22.3,265.3,998.5,75.3,3.1,115.6,9.8,5,,2017-07-03 4:56:12,2017-07-03 18:25:12,0.3,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
Kolkata,04/7/17,33,27.9,29.3,42.4,33.5,36.8,26.8,87,2.481,100,8.33,rain,0,0,34.9,18.4,264.2,998.4,74.1,3.3,148.1,12.9,6,,2017-07-04 4:56:33,2017-07-04 18:25:13,0.34,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with afternoon rain.,"42807099999,42714099999,41946099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,05/7/17,32,28.5,30,42.4,35.3,38.7,26.9,83.3,0,0,0,,0,0,26.3,13,256,998.8,73.6,3.3,178.3,15.4,7,,2017-07-05 4:56:54,2017-07-05 18:25:12,0.37,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
